store_name,address,Latitude,Longitude,district,district_en
마라영웅 사당점,서울 동작구 사당동 218,37.4868233,126.968108,동작구,dongjak_gu
잇덴굿 왕십리점,서울 성동구 행당동 192-29,37.5649229,127.0368108,성동구,seongdong_gu
알로하프룻,서울 성동구 하왕십리동 1066,37.5685653,127.0279662,성동구,seongdong_gu
남도 동백김밥 금호점,서울 성동구 금호동1가 167-49,37.556236,127.0236217,성동구,seongdong_gu
두마리찜닭 두찜 동작노량진점,서울 동작구 노량진동 117-31,37.5129112,126.9449975,동작구,dongjak_gu
두찜 동작상도점,서울 동작구 상도1동 587,37.5049387,126.9512904,동작구,dongjak_gu
두마리찜닭 두찜 (강남세곡점),서울 강남구 자곡동 658,37.4747354,127.1048177,강남구,gangnam_gu
두마리찜닭두찜용산이태원점,서울 용산구 이태원동 341-4,37.5373571,126.9883169,용산구,yongsan_gu
레츠잇치킨,서울 성동구 성수동1가 656-630,37.5458614,127.0459828,성동구,seongdong_gu
소코아 뚝섬점,서울 성동구 성수동1가 656-1015,37.5461675,127.0470664,성동구,seongdong_gu
두찜 광진 구의점,서울 광진구 구의동 222-15,37.5410475,127.0896337,광진구,gwangjin_gu
승리원,서울 성동구 성수동1가 656-435,37.5444752,127.0451408,성동구,seongdong_gu
세븐버거스 어 위크,서울 성동구 성수동1가 656-1036,37.5471144,127.0454432,성동구,seongdong_gu
두마리찜닭 두찜 한양대점,서울 성동구 행당동 39-3,37.556313,127.0410199,성동구,seongdong_gu
짬뽕위에 더 짬뽕,서울 성동구 성수동1가 668-10,37.5474358,127.0439463,성동구,seongdong_gu
도우또 성수,서울 성동구 성수동1가 668-79,37.5470208,127.0427327,성동구,seongdong_gu
풀리너마이트 성수,서울 성동구 성수동1가 685-414,37.5472057,127.0411197,성동구,seongdong_gu
에디슨바이댄 성수점,서울 성동구 성수동1가 685-431,37.5474512,127.0406287,성동구,seongdong_gu
미미사천마라탕 봉천점,서울 관악구 봉천동 16-46,37.4868074,126.9595465,관악구,gwanak_gu
두찜 서초교대점,서울 서초구 서초동 1637-1,37.4943451,127.0198414,서초구,seocho_gu
우프,서울 성동구 성수동1가 668-81,37.5469603,127.0425341,성동구,seongdong_gu
명가,서울 성동구 하왕십리동 975-36,37.5613714,127.0313548,성동구,seongdong_gu
두찜 관악신림역점,서울 관악구 신림동 1629-1,37.4791574,126.9275928,관악구,gwanak_gu
광동성,서울 영등포구 신길동 73-15,37.5122701,126.9212107,영등포구,yeongdeungpo_gu
마라에 반하다,서울 관악구 신림동 1664-28,37.481173,126.9014165,관악구,gwanak_gu
푸드카페(김밥천국),서울 성동구 성수동1가 656-940,37.5469641,127.0444086,성동구,seongdong_gu
쎄시봉in성수,서울 성동구 성수동1가 656-1069,37.5471846,127.0448201,성동구,seongdong_gu
두찜 서대문홍제점,서울 서대문구 홍은동 36-10,37.5948336,126.9460215,서대문구,seodaemun_gu
차이훙,서울 영등포구 문래동4가 7-2,37.5160651,126.8907954,영등포구,yeongdeungpo_gu
연변메밀냉면,서울 영등포구 대림동 1050-1,37.4930139,126.8974029,영등포구,yeongdeungpo_gu
내고향초두부,서울 영등포구 대림동 804-28,37.4947028,126.8963602,영등포구,yeongdeungpo_gu
샐러링 성수본점,서울 성동구 성수동2가 314-13,37.5440369,127.0536291,성동구,seongdong_gu
일월수제만두,서울 성동구 성수동2가 564-1,37.5373054,127.054762,성동구,seongdong_gu
두찜-반포잠원점,서울 서초구 반포동 724-14,37.5082424,127.0215918,서초구,seocho_gu
두찜 강남대치점,서울 강남구 대치동 935-4,37.4982273,127.0545679,강남구,gangnam_gu
파머스포케 뚝섬역점,서울 성동구 성수동1가 8-33,37.546728,127.0469651,성동구,seongdong_gu
도쎄멕시칸,서울 성동구 성수동1가 656-3,37.5426627,127.0451987,성동구,seongdong_gu
주식회사 엘더그룹,서울 성동구 성수동1가 668-124,37.5462759,127.0430168,성동구,seongdong_gu
샌드보이,서울 성동구 성수동1가 656-805,37.5485964,127.0456069,성동구,seongdong_gu
이흥부 족발,서울 성동구 성수동1가 13-144,37.5487515,127.0483332,성동구,seongdong_gu
그릭커 성수,서울 성동구 성수동1가 656-417,37.5511804,127.0472794,성동구,seongdong_gu
몽고 양다리 양갈비,서울 영등포구 대림동 1035-13,37.4916675,126.9007147,영등포구,yeongdeungpo_gu
포케올데이 성수점,서울 성동구 성수동2가 328-6,37.5400488,127.0562641,성동구,seongdong_gu
에이트,서울 성동구 성수동2가 273-13,37.5425289,127.0592605,성동구,seongdong_gu
청년다방 건대점,서울 광진구 자양동 9-3,37.5403751,127.06707,광진구,gwangjin_gu
인생 차이나 1980,서울 강서구 화곡동 1111-4,37.5540286,126.8517152,강서구,gangseo_gu
소평루,서울 강서구 마곡동 784-4,37.565505,126.8400468,강서구,gangseo_gu
화룡각,서울 강서구 등촌동 691-1,37.5638693,126.845799,강서구,gangseo_gu
아토키토,서울 성동구 성수동2가 280-21,37.546794,127.0633158,성동구,seongdong_gu
밥한민국,서울 강남구 논현동 148-13,37.5109678,127.0271999,강남구,gangnam_gu
한양꽃삼겹&곱창명가,서울 강남구 논현동 148-13,37.5109678,127.0271999,강남구,gangnam_gu
1982 한인타운 냉면&곰탕,서울 강남구 논현동 148-13,37.5109678,127.0271999,강남구,gangnam_gu
남라고항,서울 관악구 봉천동 30-3,37.4839707,126.9555592,관악구,gwanak_gu
마라영웅,서울 강서구 화곡동 1015-27,37.5449098,126.8349075,강서구,gangseo_gu
베이지크,서울 광진구 자양동 54-5,37.5354801,127.0634713,광진구,gwangjin_gu
알리타 유기농죽,서울 광진구 자양동 553-438,37.5356746,127.0676264,광진구,gwangjin_gu
천미식당,서울 광진구 자양동 829,37.533088,127.0668267,광진구,gwangjin_gu
술이 있는 맛있는밥집,서울 성동구 마장동 335-4,37.5633824,127.0415154,성동구,seongdong_gu
락앤웍,서울 양천구 목동 923-12,37.5279125,126.8715027,양천구,yangcheon_gu
금문도,서울 송파구 석촌동 255-4,37.4999707,127.1044599,송파구,songpa_gu
중국 미식성,서울 송파구 장지동 881-5,37.4812143,127.1428973,송파구,songpa_gu
한낮의밤,서울 성동구 성수동2가 566-10,37.5371748,127.0556416,성동구,seongdong_gu
신(辛) 마라명가,서울 송파구 문정동 67-9,37.4838,127.126117,송파구,songpa_gu
반스런,서울 성동구 상왕십리동 811,37.5693623,127.0247156,성동구,seongdong_gu
까치산 냉면&김치찌개 본점,서울 강서구 화곡동 347-8,37.5323278,126.8438456,강서구,gangseo_gu
반이학생마라탕마라반,서울 서대문구 창천동 33-46,37.5577487,126.9364978,서대문구,seodaemun_gu
다복향 마라탕,서울 송파구 송파동 97-53,37.5015089,127.1122743,송파구,songpa_gu
탕화쿵푸 마라탕,서울 송파구 문정동 644-2,37.4855846,127.1225635,송파구,songpa_gu
탕라쿵부  마라탕,서울 송파구 마천동 190-35,37.4970983,127.1530872,송파구,songpa_gu
본능족으로 족발보쌈,서울 광진구 군자동 471-1,37.5572887,127.0767871,광진구,gwangjin_gu
백미향,서울 마포구 합정동 371-5,37.5473397,126.9134184,마포구,mapo_gu
주식회사 오픈팩토리,서울 관악구 봉천동 933-29,37.4842843,126.9401854,관악구,gwanak_gu
미소샌드위치&샐러드,서울 성동구 용답동 57-18,37.5640995,127.052635,성동구,seongdong_gu
집밥쭈선생,서울 성동구 용답동 50-2,37.5639437,127.0523891,성동구,seongdong_gu
족팔계,서울 성동구 용답동 14-20,37.5637963,127.0530996,성동구,seongdong_gu
쪽선생,서울 성동구 용답동 12-2,37.5640778,127.0543503,성동구,seongdong_gu
산동성 중화요리,서울 양천구 신정동 202-7,37.5079834,126.8644335,양천구,yangcheon_gu
웨이웨이 핫도그,서울 양천구 신월동 237-13,37.5273607,126.839788,양천구,yangcheon_gu
마라공방 아현점,서울 서대문구 북아현동 154-6,37.5575476,126.9550263,서대문구,seodaemun_gu
슬로우레빗,서울 성동구 용답동 70-9,37.5655981,127.0531454,성동구,seongdong_gu
한우공감,서울 성동구 용답동 56-11,37.5643334,127.0523211,성동구,seongdong_gu
지앤지푸드,서울 성동구 하왕십리동 1066,37.5685653,127.0279662,성동구,seongdong_gu
돌매등,서울 성동구 도선동 69,37.5643927,127.0349365,성동구,seongdong_gu
라피드몽,서울 성동구 금호동4가 1305-1,37.5456898,127.0157779,성동구,seongdong_gu
달콤테이블,서울 성동구 옥수동 250-7,37.5411484,127.0146162,성동구,seongdong_gu
소림마라 성동점,서울 성동구 옥수동 450-21,37.5409004,127.0109326,성동구,seongdong_gu
두찜 건대점,서울 광진구 자양동 7-13,37.5400634,127.0685295,광진구,gwangjin_gu
공주닭발 용산점,서울 용산구 한강로2가 71,37.5302296,126.9717159,용산구,yongsan_gu
문가네,서울 종로구 창신동 330-59,37.57211,127.0143008,종로구,jongno_gu
동대문일품짜장면,서울 종로구 창신동 438-16,37.5703334,127.0103766,종로구,jongno_gu
찌개랑 고기랑,서울 종로구 창신동 339-1,37.5719806,127.0137426,종로구,jongno_gu
면을품은오구닭,서울 종로구 창신동 339-1,37.5719806,127.0137426,종로구,jongno_gu
레인보우포차 왕십리,서울 성동구 행당동 292-34,37.5607021,127.0330776,성동구,seongdong_gu
주식회사 금은보화,서울 강남구 역삼동 823,37.4987003,127.0315769,강남구,gangnam_gu
띵호와,서울 용산구 한강로1가 275,37.5352752,126.9731759,용산구,yongsan_gu
딘딘향마라탕&마라샹궈 논현점,서울 강남구 논현동 221-7,37.5097158,127.0335241,강남구,gangnam_gu
천린,서울 강남구 논현동 135-5,37.5123923,127.0281017,강남구,gangnam_gu
마라의신 대치점,서울 강남구 대치동 909-8,37.5008355,127.0536213,강남구,gangnam_gu
마라스타(마라STAR),서울 성동구 사근동 210-19,37.560965,127.0464309,성동구,seongdong_gu
카츠쇼쿠도우 영등포구청점,서울 영등포구 당산동2가 165,37.5224833,126.8937056,영등포구,yeongdeungpo_gu
진전복삼계탕 강남구청점,서울 강남구 논현동 243-5,37.5158246,127.039781,강남구,gangnam_gu
막주고퍼주고,서울 성동구 용답동 54-1,37.5641668,127.0521098,성동구,seongdong_gu
